,,,,,,,,,
,,,,,,,,,
日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2011/01/20,878,894,872,894,4,0.0045,2621,2321518,24.15
2011/01/21,880,895,880,888,-6,-0.0067,3015,2683555,23.99
2011/01/24,888,895,878,895,7,0.0079,3360,2974859,24.18
2011/01/25,903,928,901,927,32,0.0358,8765,8083147,25.04
2011/01/26,930,959,930,950,23,0.0248,7523,7131358,25.66
2011/01/27,968,981,961,975,25,0.0263,5303,5161371,26.34
2011/01/28,985,998,975,979,4,0.0041,6776,6669087,26.45
2011/02/08,996,999,982,990,11,0.0112,6303,6238413,26.74
2011/02/09,985,998,963,993,3,0.003,6714,6610227,26.82
2011/02/10,993,995,949,949,-44,-0.0443,5696,5527306,25.63
2011/02/11,959,975,912,928,-21,-0.0221,8131,7727970,25.07
2011/02/14,947,948,935,940,12,0.0129,5738,5404045,25.39
2011/02/15,948,974,934,973,33,0.0351,5067,4841249,26.28
2011/02/16,980,995,961,969,-4,-0.0041,5939,5817304,26.18
2011/02/17,979,989,964,964,-5,-0.0052,4361,4256567,26.04
2011/02/18,981,999,976,993,29,0.0301,5751,5685471,26.82
2011/02/21,999,1005,991,1000,7,0.007,5376,5367803,27.01
2011/02/22,988,998,982,990,-10,-0.01,6159,6080676,26.74
2011/02/23,985,993,975,993,3,0.003,6629,6551048,26.82
2011/02/24,994,997,988,997,4,0.004,4169,4139497,26.93
2011/02/25,998,1065,993,1065,68,0.0682,13607,14097695,28.77
2011/03/01,1065,1100,1055,1090,25,0.0235,7009,7562059,29.44
2011/03/02,1070,1110,1070,1100,10,0.0092,7239,7905733,29.71
2011/03/03,1100,1105,1075,1100,0,0,5865,6399611,29.71
2011/03/04,1110,1140,1070,1115,15,0.0136,6980,7759768,30.12
2011/03/07,1105,1115,1085,1085,-30,-0.0269,3958,4352380,29.31
2011/03/08,1070,1100,1070,1100,15,0.0138,4171,4562061,29.71
2011/03/09,1110,1130,1110,1125,25,0.0227,3999,4481671,30.39
2011/03/10,1125,1125,1090,1095,-30,-0.0267,3353,3688171,29.58
2011/03/11,1070,1080,1025,1035,-60,-0.0548,9228,9658226,27.96
2011/03/14,1025,1050,1000,1025,-10,-0.0097,6758,6897462,27.69
2011/03/15,1000,1010,954,965,-60,-0.0585,11849,11475496,26.07
2011/03/16,977,1030,977,1030,65,0.0674,10115,10150333,27.82
2011/03/17,980,1010,980,1010,-20,-0.0194,5295,5288722,27.28
2011/03/18,1030,1055,1030,1040,30,0.0297,5128,5344140,28.09
2011/03/21,1050,1055,1040,1040,0,0,5269,5498212,28.09
2011/03/22,1050,1065,1035,1040,0,0,3705,3880295,28.09
2011/03/23,1030,1030,998,1010,-30,-0.0288,6141,6230412,27.28
2011/03/24,1035,1050,1015,1050,40,0.0396,2855,2951349,28.36
2011/03/25,1065,1090,1045,1060,10,0.0095,6577,7046257,21.92
2011/03/28,1060,1080,1055,1055,-5,-0.0047,2958,3152427,21.82
2011/03/29,1060,1080,1045,1080,25,0.0237,3290,3506202,22.34
2011/03/30,1085,1110,1080,1095,15,0.0139,6158,6754244,22.65
2011/03/31,1100,1150,1100,1150,55,0.0502,7602,8587500,23.78
2011/04/01,1160,1195,1140,1140,-10,-0.0087,7445,8693880,23.58
2011/04/06,1170,1200,1160,1200,60,0.0526,6332,7482657,24.82
2011/04/07,1210,1220,1180,1200,0,0,3752,4499600,24.82
2011/04/08,1195,1200,1145,1160,-40,-0.0333,6704,7805148,23.99
2011/04/11,1185,1210,1170,1200,40,0.0345,5745,6839007,24.82
2011/04/12,1190,1190,1120,1150,-50,-0.0417,5461,6305923,23.78
2011/04/13,1160,1175,1140,1175,25,0.0217,3062,3540433,24.3
2011/04/14,1185,1220,1175,1220,45,0.0383,6433,7699691,25.23
2011/04/15,1225,1255,1210,1220,0,0,7742,9524793,25.23
2011/04/18,1210,1220,1190,1220,0,0,3464,4179114,25.23
2011/04/19,1200,1210,1190,1205,-15,-0.0123,2970,3535551,24.92
2011/04/20,1220,1265,1210,1265,60,0.0498,6979,8652969,26.16
2011/04/21,1280,1280,1255,1255,-10,-0.0079,5326,6760894,25.96
2011/04/22,1260,1275,1245,1255,0,0,2967,3734597,25.96
2011/04/25,1265,1280,1255,1280,25,0.0199,2009,2554612,26.47
2011/04/26,1275,1290,1265,1285,5,0.0039,2670,3411036,26.58
2011/04/27,1290,1290,1270,1270,-15,-0.0117,3284,4190326,26.27
2011/04/28,1280,1300,1275,1300,30,0.0236,3542,4566331,26.89
2011/04/29,1290,1300,1275,1300,0,0,3310,4264831,26.89
2011/05/03,1270,1270,1210,1210,-90,-0.0692,7941,9716316,20.04
2011/05/04,1200,1215,1160,1205,-5,-0.0041,7448,8864937,19.96
2011/05/05,1190,1250,1185,1250,45,0.0373,6076,7433317,20.7
2011/05/06,1230,1240,1225,1230,-20,-0.016,2447,3014060,20.37
2011/05/09,1240,1255,1210,1210,-20,-0.0163,3282,4061454,20.04
2011/05/10,1215,1230,1160,1180,-30,-0.0248,3616,4306201,19.54
2011/05/11,1200,1200,1175,1175,-5,-0.0042,3168,3755417,19.46
2011/05/12,1175,1250,1160,1240,65,0.0553,4722,5712787,20.54
2011/05/13,1235,1235,1200,1200,-40,-0.0323,3632,4419460,19.87
2011/05/16,1185,1185,1140,1160,-40,-0.0333,5036,5838838,19.21
2011/05/17,1160,1190,1130,1170,10,0.0086,4343,5072223,19.38
2011/05/18,1170,1200,1170,1185,15,0.0128,3065,3631250,19.63
2011/05/19,1195,1230,1195,1200,15,0.0127,5168,6257045,19.87
2011/05/20,1220,1225,1205,1205,5,0.0042,3137,3800828,19.96
2011/05/23,1215,1220,1185,1195,-10,-0.0083,3000,3610704,19.79
2011/05/24,1195,1195,1170,1170,-25,-0.0209,3439,4050381,19.38
2011/05/25,1170,1180,1160,1160,-10,-0.0085,3524,4118685,19.21
2011/05/26,1180,1195,1140,1195,35,0.0302,4485,5249908,19.79
2011/05/27,1195,1200,1170,1180,-15,-0.0126,2657,3158986,19.54
2011/05/30,1110,1170,1110,1170,-10,-0.0085,4774,5501122,19.38
2011/05/31,1190,1225,1180,1220,50,0.0427,4927,5963583,20.21
2011/06/01,1230,1250,1230,1245,25,0.0205,5152,6409773,20.62
2011/06/02,1230,1235,1205,1205,-40,-0.0321,4553,5551695,19.96
2011/06/03,1220,1240,1210,1240,35,0.029,3252,3978095,20.54
2011/06/07,1220,1285,1220,1285,45,0.0363,4849,6074646,21.28
2011/06/08,1275,1275,1250,1250,-35,-0.0272,4089,5165400,20.7
2011/06/09,1250,1275,1245,1250,0,0,2638,3318984,20.7
2011/06/10,1250,1250,1165,1165,-85,-0.068,11032,13123711,19.29
2011/06/13,1115,1125,1085,1085,-80,-0.0687,12137,13334905,17.97
2011/06/14,1090,1160,1090,1150,65,0.0599,9525,10765834,19.05
2011/06/15,1105,1120,1070,1070,-80,-0.0696,11986,12933557,17.72
2011/06/16,1030,1045,997,997,-73,-0.0682,14627,14876711,16.51
2011/06/17,1000,1025,998,998,1,0.001,13707,13816495,16.53
2011/06/20,1020,1030,997,997,-1,-0.001,7212,7318448,16.51
2011/06/21,1015,1020,950,1020,23,0.0231,10650,10523049,16.89
2011/06/22,1045,1075,1030,1075,55,0.0539,8295,8734719,17.8
2011/06/23,1075,1090,1065,1090,15,0.014,7836,8457067,18.05
2011/06/24,1060,1080,1050,1060,-30,-0.0275,5899,6272552,17.56
2011/06/27,1035,1085,1035,1060,0,0,4260,4516533,17.56
2011/06/28,1075,1085,1040,1040,-20,-0.0189,4141,4382004,17.22
2011/06/29,1065,1065,975,989,-51,-0.049,11301,11437957,16.38
2011/06/30,990,998,963,966,-23,-0.0233,10453,10204829,16
2011/07/01,983,1010,975,1010,44,0.0455,7754,7709954,16.73
2011/07/04,1050,1075,1030,1055,45,0.0446,6944,7304198,17.47
2011/07/05,1065,1075,1050,1060,5,0.0047,3548,3773285,17.56
2011/07/06,1080,1125,1070,1095,35,0.033,7543,8324023,18.14
2011/07/07,1060,1060,1020,1020,-75,-0.0685,6718,6923606,16.89
2011/07/08,979,1010,950,970,-50,-0.049,18705,18348533,16.06
2011/07/11,970,983,924,983,13,0.0134,10968,10444894,16.28
2011/07/12,950,957,915,915,-68,-0.0692,11052,10293125,15.15
2011/07/13,915,927,855,870,-45,-0.0492,12831,11322257,14.41
2011/07/14,880,930,880,929,59,0.0678,8997,8130407,15.39
2011/07/15,938,943,907,907,-22,-0.0237,6621,6142364,15.02
2011/07/18,900,900,848,871,-36,-0.0397,9719,8510528,14.43
2011/07/19,869,900,864,893,22,0.0253,9852,8750321,14.79
2011/07/20,872,872,866,872,-21,-0.0235,4044,3523785,15.15
2011/07/21,904,920,900,920,48,0.055,9898,9000065,15.99
2011/07/22,935,935,912,922,2,0.0022,5209,4805858,16.02
2011/07/25,918,934,918,918,-4,-0.0043,3025,2792522,15.95
2011/07/26,930,976,928,970,52,0.0566,8962,8552089,16.86
2011/07/27,975,986,962,962,-8,-0.0082,6000,5816819,16.72
2011/07/28,939,939,899,901,-61,-0.0634,11915,10902760,15.66
2011/07/29,883,902,845,858,-43,-0.0477,13229,11489919,14.91
2011/08/01,888,888,844,860,2,0.0023,8818,7596079,12.67
2011/08/02,860,900,850,898,38,0.0442,7800,6884094,13.23
2011/08/03,875,881,858,871,-27,-0.0301,6568,5721254,12.83
2011/08/04,888,888,851,852,-19,-0.0218,6508,5645248,12.55
2011/08/05,793,808,793,798,-54,-0.0634,10649,8486347,11.75
2011/08/08,798,817,785,796,-2,-0.0025,8254,6629727,11.72
2011/08/09,748,814,746,786,-10,-0.0126,9757,7599794,11.58
2011/08/10,817,828,809,820,34,0.0433,8520,6978095,12.08
2011/08/11,800,833,788,825,5,0.0061,9311,7504137,12.15
2011/08/12,839,850,800,800,-25,-0.0303,7984,6612088,11.78
2011/08/15,835,835,813,827,27,0.0338,5158,4246584,12.18
2011/08/16,825,851,825,827,0,0,9785,8161330,12.18
2011/08/17,827,835,801,801,-26,-0.0314,7379,5990674,11.8
2011/08/18,800,811,746,773,-28,-0.035,13812,10708290,11.39
2011/08/19,749,758,719,719,-54,-0.0699,11582,8443170,10.64
2011/08/22,711,732,700,708,-11,-0.0153,9420,6693122,10.48
2011/08/23,714,750,714,749,41,0.0579,10406,7595133,11.08
2011/08/24,749,754,728,740,-9,-0.012,8411,6242512,10.95
2011/08/25,774,778,750,750,10,0.0135,6629,5062517,11.1
2011/08/26,760,774,756,767,17,0.0227,4327,3309413,11.35
2011/08/29,772,782,768,768,1,0.0013,3521,2731233,11.36
2011/08/30,773,796,762,762,-6,-0.0078,6829,5322844,11.28
2011/08/31,756,760,724,756,-6,-0.0079,8433,6277053,11.19
2011/09/01,771,791,766,766,10,0.0132,7607,5917297,11.33
2011/09/02,770,770,736,741,-25,-0.0326,7348,5508956,10.96
2011/09/05,720,720,703,707,-34,-0.0459,11601,8265804,10.46
2011/09/06,700,716,694,708,1,0.0014,9132,6444248,10.48
2011/09/07,736,757,722,757,49,0.0692,10411,7679856,11.2
2011/09/08,783,793,773,783,26,0.0343,11394,8914288,11.59
2011/09/09,795,812,786,810,27,0.0345,8475,6795950,11.99
2011/09/13,786,794,768,770,-40,-0.0494,8913,6936399,11.39
2011/09/14,775,785,746,760,-10,-0.013,8044,6175998,11.25
2011/09/15,780,780,760,763,3,0.0039,7579,5827166,11.29
2011/09/16,770,790,764,788,25,0.0328,7461,5800771,11.66
2011/09/19,778,780,748,748,-40,-0.0508,7424,5655097,11.07
2011/09/20,748,769,748,762,14,0.0187,6123,4651388,11.28
2011/09/21,758,768,749,750,-12,-0.0157,6226,4710546,11.1
2011/09/22,728,738,710,710,-40,-0.0533,9509,6860794,10.51
2011/09/23,680,692,675,679,-31,-0.0437,11194,7644511,10.05
2011/09/26,679,688,637,638,-41,-0.0604,10354,6878527,9.44
2011/09/27,657,674,627,646,8,0.0125,13171,8660782,9.56
2011/09/28,658,691,655,691,45,0.0697,12205,8270564,10.22
2011/09/29,685,709,677,679,-12,-0.0174,9713,6729901,10.05
2011/09/30,690,700,682,685,6,0.0088,6979,4814303,10.14
2011/10/03,670,680,655,663,-22,-0.0321,8287,5513911,9.81
2011/10/04,641,672,638,672,9,0.0136,7518,4927816,9.94
2011/10/05,681,690,674,676,4,0.006,5815,3962077,10
2011/10/06,698,707,686,687,11,0.0163,8164,5678528,10.17
2011/10/07,677,705,676,687,0,0,11515,7941366,10.17
2011/10/11,710,735,702,735,48,0.0699,9827,7081946,10.88
2011/10/12,735,755,733,736,1,0.0014,7310,5429457,10.89
2011/10/13,750,765,746,755,19,0.0258,8434,6355101,11.17
2011/10/14,755,756,736,736,-19,-0.0252,6842,5085286,10.89
2011/10/17,741,751,738,742,6,0.0082,5938,4410060,10.98
2011/10/18,700,713,700,707,-35,-0.0472,8323,5879610,10.46
2011/10/19,710,716,674,687,-20,-0.0283,8205,5705758,10.17
2011/10/20,687,693,680,681,-6,-0.0087,4884,3343720,10.08
2011/10/21,681,681,650,662,-19,-0.0279,9493,6268656,9.8
2011/10/24,680,692,677,686,24,0.0363,9276,6373007,10.15
2011/10/25,690,690,673,680,-6,-0.0087,5183,3536312,10.06
2011/10/26,685,696,682,687,7,0.0103,7691,5296015,10.17
2011/10/27,671,691,664,691,4,0.0058,7929,5371820,10.22
2011/10/28,712,714,690,692,1,0.0014,9354,6572352,10.24
2011/10/31,705,705,682,686,-6,-0.0087,4525,3126952,10.15
2011/11/01,651,672,647,657,-29,-0.0423,10965,7218155,8.6
2011/11/02,640,659,639,653,-4,-0.0061,8452,5508011,8.55
2011/11/03,652,658,626,626,-27,-0.0413,9811,6309803,8.2
2011/11/04,649,649,632,640,14,0.0224,6231,3993221,8.38
2011/11/07,648,659,640,653,13,0.0203,5145,3353998,8.55
2011/11/08,664,665,650,650,-3,-0.0046,4502,2945482,8.51
2011/11/09,660,670,655,655,5,0.0077,7629,5046933,8.58
2011/11/10,641,646,630,635,-20,-0.0305,6440,4099594,8.32
2011/11/11,638,644,626,643,8,0.0126,4767,3044738,8.42
2011/11/14,663,688,660,688,45,0.07,8959,6091786,9.01
2011/11/15,695,704,690,690,2,0.0029,11769,8197077,9.04
2011/11/16,703,705,683,683,-7,-0.0101,7194,4986822,8.94
2011/11/17,675,689,668,689,6,0.0088,4691,3189757,9.02
2011/11/18,670,675,660,660,-29,-0.0421,8738,5843935,8.64
2011/11/21,645,653,637,637,-23,-0.0348,6294,4042940,8.34
2011/11/22,620,622,598,600,-37,-0.0581,13910,8447733,7.86
2011/11/23,588,603,565,565,-35,-0.0583,12563,7362238,7.4
2011/11/24,526,526,526,526,-39,-0.069,3000,1578132,6.89
2011/11/25,489.5,500,489.5,489.5,-36.5,-0.0694,41556,20418080,6.41
2011/11/28,483,495,465,471.5,-18,-0.0368,23800,11410849,6.17
2011/11/29,483,497.5,481,494,22.5,0.0477,11258,5508400,6.47
2011/11/30,495,496,471.5,477,-17,-0.0344,12488,6033898,6.25
2011/12/01,505,505,488.5,489.5,12.5,0.0262,11401,5647508,6.41
2011/12/02,489.5,497,481,482,-7.5,-0.0153,6867,3354550,6.31
2011/12/05,481,481,448.5,448.5,-33.5,-0.0695,12978,5960737,5.87
2011/12/06,445,463.5,432,458,9.5,0.0212,14638,6641764,6
2011/12/07,449,458,426.5,428,-30,-0.0655,18122,7942659,5.61
2011/12/08,417,429.5,410,414.5,-13.5,-0.0315,15489,6480907,5.43
2011/12/09,403,416,403,405.5,-9,-0.0217,10761,4397661,5.31
2011/12/12,412,420,411,415,9.5,0.0234,8448,3512900,5.43
2011/12/13,416,432,416,426,11,0.0265,12053,5127765,5.58
2011/12/14,429.5,446.5,420,446,20,0.0469,14252,6180114,5.84
2011/12/15,444,456,438,441.5,-4.5,-0.0101,12446,5571408,5.78
2011/12/16,446,448.5,438,439.5,-2,-0.0045,7550,3339122,5.76
2011/12/19,440,449,440,445,5.5,0.0125,6290,2798671,5.83
2011/12/20,440,476,440,476,31,0.0697,11291,5257802,6.23
2011/12/21,502,509,502,509,33,0.0693,7520,3798208,6.67
2011/12/22,522,525,509,509,0,0,13567,7017694,6.67
2011/12/23,516,522,511,513,4,0.0079,8308,4282912,6.72
2011/12/26,516,523,515,521,8,0.0156,5372,2787856,6.82
2011/12/27,518,519,496,496,-25,-0.048,10269,5176038,6.5
2011/12/28,496,504,496,496.5,0.5,0.001,5155,2573722,6.5
2011/12/29,492,496,485,494,-2.5,-0.005,5807,2854883,6.47
2011/12/30,502,508,497,497,3,0.0061,5432,2724831,6.51
2012/01/02,503,503,477.5,477.5,-19.5,-0.0392,7082,3447754,6.25
2012/01/03,482,493,481,492.5,15,0.0314,6194,2998950,6.45
2012/01/04,501,506,495,495.5,3,0.0061,6813,3406269,6.49
2012/01/05,493,496,481,485.5,-10,-0.0202,8214,3987508,6.36
2012/01/06,480.5,491,477,482,-3.5,-0.0072,8207,3968294,6.31
2012/01/09,470,477,456,457,-25,-0.0519,13540,6297253,5.98
2012/01/10,461.5,465,446.5,449.5,-7.5,-0.0164,12657,5744341,5.89
2012/01/11,453.5,467,451,460,10.5,0.0234,8896,4097275,6.02
2012/01/12,465,465.5,460,463.5,3.5,0.0076,6144,2844405,6.07
2012/01/13,468,482,460,481,17.5,0.0378,13607,6424754,6.3
2012/01/16,500,500,485.5,485.5,4.5,0.0094,11921,5868736,6.36
2012/01/17,491,497,483,495.5,10,0.0206,7052,3470251,6.49
2012/01/18,499.5,503,488,488.5,-7,-0.0141,8176,4054872,6.4
2012/01/30,500,503,493,493,4.5,0.0092,10228,5090719,6.46
2012/01/31,488,497,478,485.5,-7.5,-0.0152,12877,6271609,6.36
2012/02/01,487.5,519,486,519,33.5,0.069,17793,9015909,6.8
2012/02/02,531,555,529,555,36,0.0694,21454,11689160,7.27
2012/02/03,560,578,555,565,10,0.018,16291,9216931,7.31
2012/02/04,578,593,571,581,16,0.0283,10751,6253988,7.52
2012/02/06,585,586,546,551,-30,-0.0516,13161,7436629,7.13
2012/02/07,513,530,513,513,-38,-0.069,28740,14848212,6.64
2012/02/08,526,548,524,548,35,0.0682,16914,9017049,7.09
2012/02/09,550,577,550,570,22,0.0401,14460,8158025,7.38
2012/02/10,575,575,554,562,-8,-0.014,9423,5313062,7.27
2012/02/13,566,574,560,563,1,0.0018,7909,4479954,7.29
2012/02/14,569,587,564,580,17,0.0302,12776,7397226,7.51
2012/02/15,585,596,585,587,7,0.0121,12577,7424270,7.6
2012/02/16,582,585,558,568,-19,-0.0324,9797,5620997,7.35
2012/02/17,584,594,572,574,6,0.0106,13055,7608249,7.43
2012/02/20,580,583,566,580,6,0.0105,4573,2634997,7.51
2012/02/21,576,593,576,590,10,0.0172,8091,4756251,7.64
2012/02/22,590,630,588,623,33,0.0559,14782,9047676,8.06
2012/02/23,620,642,620,628,5,0.008,14433,9129467,8.13
2012/02/24,636,644,628,629,1,0.0016,9340,5931615,8.14
2012/02/29,650,672,649,661,32,0.0509,15185,10030409,8.56
2012/03/01,659,663,649,651,-10,-0.0151,7214,4736389,8.43
2012/03/02,653,662,640,644,-7,-0.0108,6730,4356859,8.34
2012/03/03,644,654,644,653,9,0.014,4094,2659594,8.45
2012/03/05,653,659,631,631,-22,-0.0337,7672,4916736,8.17
2012/03/06,631,637,603,618,-13,-0.0206,8480,5231133,8
2012/03/07,614,630,608,621,3,0.0049,7427,4615745,8.04
2012/03/08,624,628,612,619,-2,-0.0032,6717,4162854,8.01
2012/03/09,623,626,616,619,0,0,4166,2587973,8.01
2012/03/12,619,625,597,598,-21,-0.0339,7404,4506237,7.74
2012/03/13,609,625,600,625,27,0.0452,7850,4806813,8.09
2012/03/14,641,642,630,631,6,0.0096,7867,5001997,8.17
2012/03/15,631,631,608,611,-20,-0.0317,7945,4901049,7.91
2012/03/16,610,616,606,610,-1,-0.0016,4870,2975868,7.9
2012/03/19,616,621,606,620,10,0.0164,5515,3397125,8.02
2012/03/20,625,626,610,610,-10,-0.0161,4451,2749300,7.9
2012/03/21,616,625,611,625,15,0.0246,6615,4103049,8.09
2012/03/22,625,635,620,622,-3,-0.0048,5750,3607615,8.05
2012/03/23,622,629,620,629,7,0.0113,2745,1712344,8.14
2012/03/26,632,638,629,633,4,0.0064,5367,3398432,8.19
2012/03/27,639,641,631,631,-2,-0.0032,4020,2554938,8.17
2012/03/28,640,640,630,630,-1,-0.0016,4589,2907800,8.15
2012/03/29,622,622,598,600,-30,-0.0476,9563,5795001,7.77
2012/03/30,599,605,585,597,-3,-0.005,8475,5029008,8.21
2012/04/02,599,605,587,587,-10,-0.0168,4639,2762452,8.07
2012/04/03,590,598,546,555,-32,-0.0545,11838,6687375,7.63
2012/04/05,535,569,530,569,14,0.0252,8119,4477394,7.82
2012/04/06,573,585,569,585,16,0.0281,4574,2639116,8.04
2012/04/09,545,552,545,545,-40,-0.0684,5689,3112116,7.49
2012/04/10,541,552,508,526,-19,-0.0349,7712,4042253,7.23
2012/04/11,519,523,509,520,-6,-0.0114,3969,2054718,7.15
2012/04/12,522,534,520,520,0,0,6394,3362019,7.15
2012/04/13,532,538,528,532,12,0.0231,5734,3052423,7.31
2012/04/16,530,530,515,517,-15,-0.0282,5631,2929455,7.11
2012/04/17,511,517,485,485,-32,-0.0619,14925,7388225,6.67
2012/04/18,488,490,473.5,480,-5,-0.0103,12077,5805217,6.6
2012/04/19,476.5,478,460,462,-18,-0.0375,14297,6654930,6.35
2012/04/20,459,467.5,455,462,0,0,10117,4671408,6.35
2012/04/23,467,473,460,473,11,0.0238,8101,3791532,6.5
2012/04/24,476,480,468,478.5,5.5,0.0116,7722,3674154,6.58
2012/04/25,480,481,464.5,470.5,-8,-0.0167,11139,5246193,6.47
2012/04/26,472,474.5,452,453,-17.5,-0.0372,7173,3324904,7.48
2012/04/27,454,454,422,425,-28,-0.0618,15074,6558147,7.02
2012/04/30,425,443,418.5,443,18,0.0424,8069,3492511,7.31
2012/05/02,454,474,447,472.5,29.5,0.0666,9210,4253092,7.8
2012/05/03,465,467,452,452,-20.5,-0.0434,7461,3410165,7.46
2012/05/04,450,474,450,471.5,19.5,0.0431,10175,4758790,7.78
2012/05/07,465,465,448,451,-20.5,-0.0435,10062,4594745,7.45
2012/05/08,452,459.5,443,450,-1,-0.0022,9353,4213238,7.43
2012/05/09,441,453,435,452.5,2.5,0.0056,6347,2835184,7.47
2012/05/10,457,457,444,449,-3.5,-0.0077,5857,2642281,7.41
2012/05/11,444.5,446,430,430,-19,-0.0423,9500,4146537,7.1
2012/05/14,430,435,420.5,425,-5,-0.0116,6001,2562773,7.02
2012/05/15,420.5,443.5,418.5,440,15,0.0353,7871,3391332,7.26
2012/05/16,439,444,410,411,-29,-0.0659,14139,5987652,6.79
2012/05/17,406,422,405,414,3,0.0073,12721,5260048,6.84
2012/05/18,405,408,398,400.5,-13.5,-0.0326,13058,5253400,6.61
2012/05/21,407,417.5,405.5,407,6.5,0.0162,7674,3158378,6.72
2012/05/22,411,435,402,431.5,24.5,0.0602,15734,6630628,7.12
2012/05/23,428,434,422,422.5,-9,-0.0209,8637,3689391,6.98
2012/05/24,433,440,429,430,7.5,0.0178,8979,3899216,7.1
2012/05/25,430,432.5,412,413,-17,-0.0395,9472,3998289,6.82
2012/05/28,408.5,420,408.5,415,2,0.0048,5288,2194744,6.85
2012/05/29,422,437,420,432,17,0.041,11118,4787272,7.13
2012/05/30,438.5,446,424,424,-8,-0.0185,14194,6200811,7
2012/05/31,423,433,423,430,6,0.0142,8780,3765169,7.1
2012/06/01,430,434,408.5,414,-16,-0.0372,11301,4779714,6.84
2012/06/04,395,398.5,386,387,-27,-0.0652,12715,4982670,6.39
2012/06/05,401,403,393,393.5,6.5,0.0168,10352,4121711,6.5
2012/06/06,400,406,394.5,406,12.5,0.0318,7622,3053178,6.7
2012/06/07,378,378,378,378,-28,-0.069,6707,2535155,6.24
2012/06/08,352,352,352,352,-26,-0.0688,7900,2780808,5.81
2012/06/11,341,350,337,347,-5,-0.0142,32265,11101939,5.73
2012/06/12,345,351,340.5,345,-2,-0.0058,13149,4546974,5.7
2012/06/13,350,353.5,347.5,350,5,0.0145,9631,3374028,5.78
2012/06/14,353,365,352,361.5,11.5,0.0329,12367,4463133,5.97
2012/06/15,363,369,357,369,7.5,0.0207,12696,4609440,6.09
2012/06/18,374,378.5,371.5,371.5,2.5,0.0068,9326,3492084,6.13
2012/06/19,374,389,373,386,14.5,0.039,11312,4344919,6.37
2012/06/20,390,395.5,388,391,5,0.013,12155,4753984,6.46
2012/06/21,385,388,379,380,-11,-0.0281,12118,4628766,6.27
2012/06/22,375,387,371.5,386,6,0.0158,10277,3894257,6.37
2012/06/25,384,391,378,378.5,-7.5,-0.0194,12067,4624404,6.25
2012/06/26,373,380,367,367.5,-11,-0.0291,10228,3800665,6.07
2012/06/27,368,379,368,376,8.5,0.0231,6506,2440039,6.21
2012/06/28,378,382.5,374,375,-1,-0.0027,7696,2910846,6.19
2012/06/29,381,390.5,377.5,389.5,14.5,0.0387,8783,3379668,6.43
2012/07/02,393,398,390,390.5,1,0.0026,7035,2768739,6.45
2012/07/03,392,398,391.5,395,4.5,0.0115,9025,3559113,6.52
2012/07/04,400,404.5,397,397,2,0.0051,13152,5254370,6.55
2012/07/05,364,366.5,339,339.5,-57.5,-0.1448,34748,12327060,5.61
2012/07/06,335,335.5,321,322,-17.5,-0.0515,22937,7510167,5.32
2012/07/09,312,315.5,302,304,-18,-0.0559,22869,7061914,5.02
2012/07/10,304,311,299.5,305,1,0.0033,19842,6070561,5.04
2012/07/11,305,314,305,313,8,0.0262,12082,3742702,5.17
2012/07/12,308,308,300,301,-12,-0.0383,16639,5031195,4.97
2012/07/13,299,299,288,288,-13,-0.0432,21195,6181622,4.75
2012/07/16,292,296,287,287,-1,-0.0035,12246,3571818,4.74
2012/07/17,287,298,287,298,11,0.0383,12538,3684206,4.92
2012/07/18,299,300,293,293,-5,-0.0168,10305,3048941,4.84
2012/07/19,299.5,302,296.5,297,4,0.0137,8138,2430999,4.9
2012/07/20,297,301.5,297,300,3,0.0101,5739,1717826,4.95
2012/07/23,292,293.5,286,287,-13,-0.0433,12140,3511071,4.74
2012/07/24,281.5,283,275.5,280.5,-6.5,-0.0226,12914,3608191,4.63
2012/07/25,278,289,278,282,1.5,0.0053,9120,2595210,4.66
2012/07/26,285.5,287,278.5,279,-3,-0.0106,7887,2221479,4.61
2012/07/27,288,291,285,290,11,0.0394,10121,2920333,4.79
2012/07/30,293,293,284.5,284.5,-5.5,-0.019,6409,1843108,4.7
2012/07/31,284,292,284,292,7.5,0.0264,7085,2044892,4.82
2012/08/01,288,291.5,287.5,288,-4,-0.0137,7299,2110796,4.75
2012/08/03,284,284,276,277.5,-10.5,-0.0365,12395,3454923,4.58
2012/08/06,258.5,258.5,258.5,258.5,-19,-0.0685,3429,886466,4.27
2012/08/07,240.5,240.5,240.5,240.5,-18,-0.0696,5080,1221677,4.94
2012/08/08,230.5,239,230.5,236,-4.5,-0.0187,40458,9479189,4.85
2012/08/09,239,246.5,238,245,9,0.0381,15433,3747361,5.03
2012/08/10,246,255,246,248,3,0.0122,15908,3983236,5.09
2012/08/13,250,251,240,240,-8,-0.0323,14297,3486831,4.93
2012/08/14,241,255,236.5,254,14,0.0583,20058,4916070,5.22
2012/08/15,252,253.5,243.5,243.5,-10.5,-0.0413,18683,4645719,5
2012/08/16,246,253.5,246,250,6.5,0.0267,13324,3328679,5.13
